Subject,Trial,Angle,Matching,Response,Time,Correct,Age,Sex
7,4,100,1,b,4219,1,19,F
7,5,50,1,b,2724,1,19,F
7,6,50,0,n,4181,1,19,F
7,7,100,0,n,5220,1,19,F
7,8,0,1,b,1777,1,19,F
7,9,150,0,b,3210,0,19,F
7,10,150,1,b,5298,1,19,F
7,11,50,0,n,6598,1,19,F
7,12,0,0,n,2941,1,19,F
7,13,0,1,b,1796,1,19,F
7,14,100,0,n,3564,1,19,F
7,15,100,1,b,3655,1,19,F
7,16,50,1,b,3061,1,19,F
7,17,100,0,n,4297,1,19,F
7,18,150,1,b,2535,1,19,F
7,19,50,0,n,4351,1,19,F
7,20,50,1,b,2556,1,19,F
7,21,100,0,n,3295,1,19,F
7,22,0,0,n,2902,1,19,F
7,23,0,1,b,2811,1,19,F
7,24,150,0,n,3424,1,19,F
7,25,150,0,n,3065,1,19,F
7,26,50,0,n,3778,1,19,F
7,27,50,1,b,2669,1,19,F
7,28,100,1,b,2990,1,19,F
7,29,0,1,b,2829,1,19,F
7,30,0,0,n,2161,1,19,F
7,31,150,1,b,4594,1,19,F
7,32,100,0,n,2593,1,19,F
7,33,50,1,b,2485,1,19,F
7,34,100,1,b,2189,1,19,F
7,35,150,1,n,3209,0,19,F
7,36,0,0,n,2368,1,19,F
7,37,100,1,b,2161,1,19,F
7,38,150,0,n,3113,1,19,F
7,39,0,1,b,1503,1,19,F
7,40,50,0,n,2104,1,19,F
7,41,150,1,b,4987,1,19,F
7,42,0,0,n,1448,1,19,F
7,43,100,1,b,2001,1,19,F
7,44,150,0,n,1804,1,19,F
7,45,50,0,n,2159,1,19,F
7,46,100,0,n,1819,1,19,F
7,47,0,1,b,1279,1,19,F
7,48,50,1,b,3961,1,19,F
7,49,100,0,n,3355,1,19,F
7,50,150,0,n,2116,1,19,F
7,51,0,1,b,1794,1,19,F
7,52,0,0,n,1555,1,19,F
7,53,100,1,b,2625,1,19,F
7,54,50,0,n,1816,1,19,F
7,55,150,1,b,3857,1,19,F
7,56,50,1,b,2093,1,19,F
7,57,150,0,n,2059,1,19,F
7,58,100,0,n,2707,1,19,F
7,59,150,1,b,2307,1,19,F
7,60,100,1,b,2272,1,19,F
7,61,0,1,b,1077,1,19,F
7,62,0,0,n,3104,1,19,F
7,63,50,0,n,2486,1,19,F
7,64,50,1,b,2484,1,19,F
7,65,150,0,n,2562,1,19,F
7,66,0,1,b,1248,1,19,F
7,67,150,1,b,2073,1,19,F
7,68,0,0,n,1857,1,19,F
7,69,50,0,n,2146,1,19,F
7,70,50,1,b,1372,1,19,F
7,71,100,1,b,2219,1,19,F
7,72,100,0,n,2924,1,19,F
7,73,100,1,b,1938,1,19,F
7,74,100,0,n,2062,1,19,F
7,75,150,1,b,1999,1,19,F
7,76,0,0,n,2810,1,19,F
7,77,0,1,b,1925,1,19,F
7,78,50,1,n,4436,0,19,F
7,79,50,0,n,2993,1,19,F
7,80,150,0,n,4629,1,19,F
7,81,50,0,n,4295,1,19,F
7,82,0,1,b,1457,1,19,F
7,83,150,0,n,3698,1,19,F
7,84,50,1,b,3472,1,19,F
7,85,100,1,b,2708,1,19,F
7,86,0,0,n,1766,1,19,F
7,87,150,1,b,4220,1,19,F
7,88,100,0,n,4068,1,19,F
7,89,100,0,n,1940,1,19,F
7,90,50,1,b,2138,1,19,F
7,91,0,1,b,1539,1,19,F
7,92,150,1,b,3116,1,19,F
7,93,150,0,n,2181,1,19,F
7,94,50,0,n,1981,1,19,F
7,95,100,1,b,2610,1,19,F
7,96,0,0,b,6419,0,19,F
34,1,0,0,n,3855,1,25,M
34,2,150,0,b,6735,0,25,M
34,3,150,1,b,6563,1,25,M
34,5,50,1,b,4259,1,25,M
34,6,50,0,n,4506,1,25,M
34,7,100,0,n,5170,1,25,M
34,8,0,1,b,1661,1,25,M
34,9,150,0,n,3550,1,25,M
34,10,150,1,b,3355,1,25,M
34,11,50,0,n,7113,1,25,M
34,12,0,0,n,1817,1,25,M
34,13,0,1,b,1960,1,25,M
34,14,100,0,n,2663,1,25,M
34,15,100,1,b,3598,1,25,M
34,16,50,1,b,2498,1,25,M
34,17,100,0,n,5498,1,25,M
34,18,150,1,b,3745,1,25,M
34,19,50,0,n,3911,1,25,M
34,20,50,1,b,2917,1,25,M
34,21,100,0,n,2970,1,25,M
34,22,0,0,n,2599,1,25,M
34,23,0,1,b,2896,1,25,M
34,24,150,0,n,6058,1,25,M
34,25,150,0,n,2106,1,25,M
34,26,50,0,n,2303,1,25,M
34,27,50,1,b,3463,1,25,M
34,28,100,1,b,5825,1,25,M
34,29,0,1,b,1489,1,25,M
34,30,0,0,n,1271,1,25,M
34,31,150,1,b,7249,1,25,M
34,32,100,0,n,6091,1,25,M
34,33,50,1,b,4416,1,25,M
34,34,100,1,n,4685,0,25,M
34,35,150,1,b,6293,1,25,M
34,36,0,0,n,2548,1,25,M
34,37,100,1,b,3225,1,25,M
34,38,150,0,n,1858,1,25,M
34,39,0,1,b,1995,1,25,M
34,40,50,0,n,1278,1,25,M
34,41,150,1,b,3580,1,25,M
34,42,0,0,n,1881,1,25,M
34,43,100,1,b,3753,1,25,M
34,44,150,0,n,5375,1,25,M
34,45,50,0,n,3020,1,25,M
34,46,100,0,n,4565,1,25,M
34,47,0,1,b,1442,1,25,M
34,48,50,1,b,2699,1,25,M
34,49,100,0,n,2492,1,25,M
34,50,150,0,b,3164,0,25,M
34,51,0,1,b,1832,1,25,M
34,52,0,0,n,1608,1,25,M
34,53,100,1,b,2564,1,25,M
34,54,50,0,n,1911,1,25,M
34,55,150,1,n,4023,0,25,M
34,56,50,1,b,1415,1,25,M
34,57,150,0,n,1843,1,25,M
34,58,100,0,n,3666,1,25,M
34,59,150,1,b,3124,1,25,M
34,60,100,1,b,3312,1,25,M
34,61,0,1,b,1686,1,25,M
34,62,0,0,n,1285,1,25,M
34,63,50,0,n,2053,1,25,M
34,64,50,1,b,2134,1,25,M
34,65,150,0,n,2909,1,25,M
34,66,0,1,b,1812,1,25,M
34,67,150,1,b,3700,1,25,M
34,68,0,0,n,1181,1,25,M
34,69,50,0,n,2373,1,25,M
34,70,50,1,b,1722,1,25,M
34,71,100,1,b,1513,1,25,M
34,72,100,0,n,4528,1,25,M
34,73,100,1,b,1575,1,25,M
34,74,100,0,n,3658,1,25,M
34,75,150,1,b,2139,1,25,M
34,76,0,0,n,5103,1,25,M
34,77,0,1,b,1887,1,25,M
34,78,50,1,b,2679,1,25,M
34,79,50,0,n,1884,1,25,M
34,80,150,0,n,4413,1,25,M
34,81,50,0,n,3975,1,25,M
34,82,0,1,b,987,1,25,M
34,83,150,0,n,2753,1,25,M
34,84,50,1,b,4100,1,25,M
34,85,100,1,b,1955,1,25,M
34,86,0,0,b,3154,0,25,M
34,87,150,1,b,4062,1,25,M
34,88,100,0,n,2792,1,25,M
34,89,100,0,n,6500,1,25,M
34,90,50,1,b,2849,1,25,M
34,91,0,1,b,1200,1,25,M
34,92,150,1,b,2612,1,25,M
34,93,150,0,n,4527,1,25,M
34,94,50,0,n,2858,1,25,M
34,95,100,1,b,1759,1,25,M
34,96,0,0,n,2899,1,25,M
46,1,0,0,n,2830,1,19,F
46,2,150,0,n,4630,1,19,F
46,3,150,1,b,2303,1,19,F
46,4,100,1,n,2312,0,19,F
46,5,50,1,b,2230,1,19,F
46,6,50,0,n,3936,1,19,F
46,7,100,0,n,5071,1,19,F
46,8,0,1,b,1750,1,19,F
46,9,150,0,n,6412,1,19,F
46,10,150,1,b,2948,1,19,F
46,11,50,0,n,5162,1,19,F
46,12,0,0,b,2241,0,19,F
46,13,0,1,b,1216,1,19,F
46,14,100,0,n,3978,1,19,F
46,15,100,1,b,3382,1,19,F
46,16,50,1,b,3426,1,19,F
46,17,100,0,n,5971,1,19,F
46,18,150,1,b,2969,1,19,F
46,19,50,0,n,4357,1,19,F
46,20,50,1,b,2210,1,19,F
46,21,100,0,n,3099,1,19,F
46,22,0,0,n,3497,1,19,F
46,23,0,1,b,2008,1,19,F
46,24,150,0,n,6340,1,19,F
46,25,150,0,n,3576,1,19,F
46,26,50,0,n,6765,1,19,F
46,27,50,1,b,4346,1,19,F
46,28,100,1,b,4281,1,19,F
46,29,0,1,b,2118,1,19,F
46,30,0,0,n,4673,1,19,F
46,31,150,1,b,3907,1,19,F
46,32,100,0,n,4444,1,19,F
46,33,50,1,b,4383,1,19,F
46,34,100,1,b,3200,1,19,F
46,35,150,1,b,7076,1,19,F
46,36,0,0,n,4134,1,19,F
46,37,100,1,b,6150,1,19,F
46,39,0,1,b,1670,1,19,F
46,40,50,0,b,3822,0,19,F
46,41,150,1,b,5863,1,19,F
46,42,0,0,n,2721,1,19,F
46,43,100,1,b,4317,1,19,F
46,44,150,0,b,3152,0,19,F
46,45,50,0,n,3285,1,19,F
46,46,100,0,n,4955,1,19,F
46,47,0,1,b,1288,1,19,F
46,48,50,1,b,2721,1,19,F
46,49,100,0,n,3946,1,19,F
46,50,150,0,n,4766,1,19,F
46,51,0,1,b,1393,1,19,F
46,52,0,0,n,2212,1,19,F
46,53,100,1,n,2999,0,19,F
46,54,50,0,n,2416,1,19,F
46,56,50,1,b,2083,1,19,F
46,57,150,0,n,2475,1,19,F
46,58,100,0,n,4100,1,19,F
46,59,150,1,b,2722,1,19,F
46,60,100,1,b,4495,1,19,F
46,61,0,1,b,1070,1,19,F
46,62,0,0,n,2399,1,19,F
46,63,50,0,n,4361,1,19,F
46,64,50,1,b,4877,1,19,F
46,65,150,0,n,2527,1,19,F
46,66,0,1,b,1292,1,19,F
46,67,150,1,b,3331,1,19,F
46,69,50,0,n,5960,1,19,F
46,70,50,1,b,2989,1,19,F
46,71,100,1,b,1992,1,19,F
46,72,100,0,n,5582,1,19,F
46,73,100,1,b,2137,1,19,F
46,74,100,0,b,5661,0,19,F
46,75,150,1,b,3215,1,19,F
46,76,0,0,n,7465,1,19,F
46,77,0,1,b,2043,1,19,F
46,78,50,1,b,4930,1,19,F
46,79,50,0,n,4288,1,19,F
46,80,150,0,n,4176,1,19,F
46,81,50,0,n,3685,1,19,F
46,82,0,1,b,1196,1,19,F
46,83,150,0,n,4728,1,19,F
46,84,50,1,b,2241,1,19,F
46,85,100,1,b,2779,1,19,F
46,86,0,0,b,1345,0,19,F
46,87,150,1,b,7184,1,19,F
46,88,100,0,n,2835,1,19,F
46,89,100,0,b,4582,0,19,F
46,90,50,1,b,4970,1,19,F
46,91,0,1,b,866,1,19,F
46,92,150,1,b,2686,1,19,F
46,93,150,0,n,2426,1,19,F
46,94,50,0,n,2284,1,19,F
46,95,100,1,b,1872,1,19,F
46,96,0,0,n,3432,1,19,F
27,1,0,0,b,2823,0,19,M
27,2,150,0,b,4421,0,19,M
27,4,100,1,b,3352,1,19,M
27,5,50,1,b,2924,1,19,M
27,6,50,0,n,2554,1,19,M
27,7,100,0,b,3720,0,19,M
27,8,0,1,b,1636,1,19,M
27,9,150,0,n,3279,1,19,M
27,10,150,1,b,2454,1,19,M
27,11,50,0,n,2192,1,19,M
27,12,0,0,n,2157,1,19,M
27,13,0,1,b,1655,1,19,M
27,14,100,0,n,2831,1,19,M
27,15,100,1,b,2906,1,19,M
27,16,50,1,b,2042,1,19,M
27,17,100,0,b,2314,0,19,M
27,18,150,1,b,2026,1,19,M
27,19,50,0,n,2635,1,19,M
27,20,50,1,b,2094,1,19,M
27,21,100,0,b,1900,0,19,M
27,22,0,0,n,1890,1,19,M
27,23,0,1,b,2232,1,19,M
27,24,150,0,b,2141,0,19,M
27,25,150,0,n,4082,1,19,M
27,26,50,0,n,4081,1,19,M
27,27,50,1,b,3277,1,19,M
27,28,100,1,b,3553,1,19,M
27,29,0,1,b,1597,1,19,M
27,30,0,0,n,1991,1,19,M
27,31,150,1,n,3211,0,19,M
27,32,100,0,n,2614,1,19,M
27,33,50,1,b,2808,1,19,M
27,34,100,1,b,2947,1,19,M
27,35,150,1,b,3672,1,19,M
27,36,0,0,n,2385,1,19,M
27,37,100,1,n,2620,0,19,M
27,38,150,0,b,2477,0,19,M
27,39,0,1,b,1335,1,19,M
27,40,50,0,n,2004,1,19,M
27,41,150,1,n,2670,0,19,M
27,42,0,0,n,1719,1,19,M
27,43,100,1,b,2510,1,19,M
27,44,150,0,b,3084,0,19,M
27,45,50,0,n,2660,1,19,M
27,46,100,0,b,2332,0,19,M
27,47,0,1,b,1339,1,19,M
27,48,50,1,b,3543,1,19,M
27,49,100,0,n,2486,1,19,M
27,50,150,0,b,3121,0,19,M
27,51,0,1,b,2576,1,19,M
27,52,0,0,n,2043,1,19,M
27,53,100,1,b,2597,1,19,M
27,54,50,0,n,2214,1,19,M
27,55,150,1,n,4538,0,19,M
27,56,50,1,b,1743,1,19,M
27,57,150,0,n,2492,1,19,M
27,58,100,0,n,2987,1,19,M
27,59,150,1,b,3888,1,19,M
27,60,100,1,b,1863,1,19,M
27,61,0,1,b,1958,1,19,M
27,62,0,0,n,1930,1,19,M
27,63,50,0,n,2752,1,19,M
27,64,50,1,b,2765,1,19,M
27,65,150,0,n,2730,1,19,M
27,66,0,1,b,2033,1,19,M
27,67,150,1,b,2257,1,19,M
27,68,0,0,n,1610,1,19,M
27,69,50,0,n,2237,1,19,M
27,70,50,1,b,1382,1,19,M
27,71,100,1,b,1880,1,19,M
27,72,100,0,n,2608,1,19,M
27,73,100,1,b,2237,1,19,M
27,74,100,0,n,2550,1,19,M
27,75,150,1,b,1836,1,19,M
27,76,0,0,b,4357,0,19,M
27,77,0,1,b,4009,1,19,M
27,78,50,1,n,3052,0,19,M
27,79,50,0,n,3036,1,19,M
27,80,150,0,b,3670,0,19,M
27,81,50,0,n,3559,1,19,M
27,82,0,1,b,1932,1,19,M
27,83,150,0,n,3145,1,19,M
27,84,50,1,n,3110,0,19,M
27,85,100,1,b,2460,1,19,M
27,86,0,0,n,1749,1,19,M
27,87,150,1,b,3555,1,19,M
27,88,100,0,n,2776,1,19,M
27,89,100,0,b,3262,0,19,M
27,90,50,1,b,2500,1,19,M
27,91,0,1,b,1745,1,19,M
27,92,150,1,n,4526,0,19,M
27,93,150,0,b,2773,0,19,M
27,94,50,0,n,2008,1,19,M
27,95,100,1,b,2477,1,19,M
27,96,0,0,n,2083,1,19,M
41,1,0,0,n,2058,1,22,F
41,2,150,0,n,4156,1,22,F
41,3,150,1,b,2457,1,22,F
41,4,100,1,b,5330,1,22,F
41,5,50,1,b,5080,1,22,F
41,6,50,0,n,3782,1,22,F
41,7,100,0,n,2830,1,22,F
41,8,0,1,b,1979,1,22,F
41,9,150,0,n,4033,1,22,F
41,10,150,1,b,7450,1,22,F
41,11,50,0,n,3684,1,22,F
41,12,0,0,n,1626,1,22,F
41,13,0,1,b,1940,1,22,F
41,14,100,0,n,4023,1,22,F
41,15,100,1,b,3366,1,22,F
41,16,50,1,b,3297,1,22,F
41,17,100,0,n,4260,1,22,F
41,18,150,1,b,5970,1,22,F
41,19,50,0,n,2055,1,22,F
41,20,50,1,b,1750,1,22,F
41,21,100,0,n,2133,1,22,F
41,22,0,0,n,1295,1,22,F
41,23,0,1,b,1679,1,22,F
41,24,150,0,n,4490,1,22,F
41,25,150,0,n,2591,1,22,F
41,26,50,0,n,1447,1,22,F
41,27,50,1,b,4915,1,22,F
41,28,100,1,b,3802,1,22,F
41,29,0,1,b,1323,1,22,F
41,30,0,0,n,1448,1,22,F
41,31,150,1,b,5703,1,22,F
41,32,100,0,n,3401,1,22,F
41,33,50,1,b,3545,1,22,F
41,34,100,1,b,4563,1,22,F
41,35,150,1,b,6882,1,22,F
41,36,0,0,n,2589,1,22,F
41,37,100,1,b,2733,1,22,F
41,38,150,0,n,3992,1,22,F
41,39,0,1,b,1132,1,22,F
41,40,50,0,n,1163,1,22,F
41,42,0,0,n,1477,1,22,F
41,43,100,1,n,2487,0,22,F
41,44,150,0,n,2768,1,22,F
41,45,50,0,n,1100,1,22,F
41,46,100,0,n,1778,1,22,F
41,47,0,1,b,1259,1,22,F
41,48,50,1,b,2323,1,22,F
41,49,100,0,n,1816,1,22,F
41,50,150,0,n,2123,1,22,F
41,51,0,1,b,1065,1,22,F
41,52,0,0,n,1577,1,22,F
41,53,100,1,b,3189,1,22,F
41,54,50,0,n,985,1,22,F
41,55,150,1,n,1749,0,22,F
41,56,50,1,b,1192,1,22,F
41,57,150,0,n,1559,1,22,F
41,58,100,0,n,1876,1,22,F
41,59,150,1,b,2071,1,22,F
41,60,100,1,b,2639,1,22,F
41,61,0,1,b,1132,1,22,F
41,62,0,0,n,1045,1,22,F
41,63,50,0,n,1286,1,22,F
41,64,50,1,b,1460,1,22,F
41,65,150,0,n,1299,1,22,F
41,66,0,1,b,2436,1,22,F
41,67,150,1,b,3428,1,22,F
41,68,0,0,n,1122,1,22,F
41,69,50,0,n,1291,1,22,F
41,70,50,1,b,1602,1,22,F
41,71,100,1,b,1836,1,22,F
41,72,100,0,b,1955,0,22,F
41,73,100,1,b,1507,1,22,F
41,74,100,0,n,3206,1,22,F
41,75,150,1,n,2553,0,22,F
41,76,0,0,n,1564,1,22,F
41,77,0,1,b,1068,1,22,F
41,78,50,1,b,2207,1,22,F
41,79,50,0,n,973,1,22,F
41,80,150,0,n,1799,1,22,F
41,81,50,0,n,3949,1,22,F
41,82,0,1,b,895,1,22,F
41,83,150,0,n,3684,1,22,F
41,84,50,1,b,4544,1,22,F
41,85,100,1,b,2132,1,22,F
41,86,0,0,n,2715,1,22,F
41,87,150,1,b,3498,1,22,F
41,88,100,0,n,3005,1,22,F
41,89,100,0,n,2301,1,22,F
41,90,50,1,b,1695,1,22,F
41,91,0,1,b,1000,1,22,F
41,92,150,1,n,1795,0,22,F
41,93,150,0,n,2525,1,22,F
41,94,50,0,n,1302,1,22,F
41,95,100,1,b,1427,1,22,F
41,96,0,0,n,1172,1,22,F
6,1,0,0,b,1186,0,21,M
6,2,150,0,n,1415,1,21,M
6,3,150,1,b,1563,1,21,M
6,4,100,1,b,2832,1,21,M
6,5,50,1,b,1218,1,21,M
6,6,50,0,n,1794,1,21,M
6,7,100,0,n,1654,1,21,M
6,8,0,1,b,998,1,21,M
6,9,150,0,n,2525,1,21,M
6,10,150,1,n,1512,0,21,M
6,11,50,0,n,2543,1,21,M
6,12,0,0,n,1347,1,21,M
6,13,0,1,b,1495,1,21,M
6,14,100,0,n,1878,1,21,M
6,15,100,1,b,1597,1,21,M
6,16,50,1,b,1192,1,21,M
6,17,100,0,n,2172,1,21,M
6,18,150,1,b,1583,1,21,M
6,19,50,0,n,1453,1,21,M
6,20,50,1,b,1501,1,21,M
6,21,100,0,n,1371,1,21,M
6,22,0,0,n,1991,1,21,M
6,23,0,1,b,986,1,21,M
6,24,150,0,n,2561,1,21,M
6,25,150,0,n,1674,1,21,M
6,26,50,0,n,1666,1,21,M
6,27,50,1,b,1851,1,21,M
6,28,100,1,b,1675,1,21,M
6,29,0,1,b,1025,1,21,M
6,30,0,0,n,1269,1,21,M
6,31,150,1,b,3372,1,21,M
6,32,100,0,n,2056,1,21,M
6,33,50,1,b,1112,1,21,M
6,34,100,1,n,1775,0,21,M
6,35,150,1,b,1948,1,21,M
6,36,0,0,n,1231,1,21,M
6,37,100,1,b,2098,1,21,M
6,38,150,0,n,1432,1,21,M
6,39,0,1,b,1298,1,21,M
6,40,50,0,n,1104,1,21,M
6,41,150,1,b,1351,1,21,M
6,42,0,0,n,3357,1,21,M
6,43,100,1,b,1489,1,21,M
6,44,150,0,n,1952,1,21,M
6,45,50,0,n,1525,1,21,M
6,46,100,0,n,1606,1,21,M
6,47,0,1,b,1083,1,21,M
6,48,50,1,b,1076,1,21,M
6,49,100,0,n,1828,1,21,M
6,50,150,0,n,1691,1,21,M
6,51,0,1,b,1232,1,21,M
6,52,0,0,n,1217,1,21,M
6,53,100,1,b,1693,1,21,M
6,54,50,0,n,1234,1,21,M
6,55,150,1,b,3580,1,21,M
6,56,50,1,b,1288,1,21,M
6,57,150,0,n,1447,1,21,M
6,58,100,0,n,1145,1,21,M
6,59,150,1,b,1552,1,21,M
6,60,100,1,b,1604,1,21,M
6,61,0,1,b,1130,1,21,M
6,62,0,0,n,1064,1,21,M
6,63,50,0,n,1352,1,21,M
6,64,50,1,b,1228,1,21,M
6,65,150,0,n,1422,1,21,M
6,66,0,1,b,1030,1,21,M
6,67,150,1,b,1265,1,21,M
6,68,0,0,n,1112,1,21,M
6,69,50,0,n,1321,1,21,M
6,70,50,1,b,1085,1,21,M
6,71,100,1,b,1050,1,21,M
6,72,100,0,n,1177,1,21,M
6,73,100,1,b,1040,1,21,M
6,74,100,0,n,1042,1,21,M
6,75,150,1,b,1111,1,21,M
6,76,0,0,n,1363,1,21,M
6,77,0,1,b,1327,1,21,M
6,78,50,1,n,1516,0,21,M
6,79,50,0,n,1041,1,21,M
6,80,150,0,n,1035,1,21,M
6,81,50,0,n,1773,1,21,M
6,82,0,1,b,927,1,21,M
6,83,150,0,n,1669,1,21,M
6,84,50,1,b,1070,1,21,M
6,85,100,1,b,1032,1,21,M
6,86,0,0,n,1299,1,21,M
6,87,150,1,b,4069,1,21,M
6,88,100,0,b,2142,0,21,M
6,89,100,0,n,1193,1,21,M
6,90,50,1,b,1295,1,21,M
6,91,0,1,b,1075,1,21,M
6,92,150,1,b,1342,1,21,M
6,93,150,0,n,1425,1,21,M
6,94,50,0,n,937,1,21,M
6,95,100,1,b,1050,1,21,M
6,96,0,0,n,1217,1,21,M
33,1,0,0,n,2933,1,20,F
33,2,150,0,n,2232,1,20,F
33,3,150,1,b,1396,1,20,F
33,4,100,1,n,2302,0,20,F
33,5,50,1,b,2837,1,20,F
33,6,50,0,n,2975,1,20,F
33,7,100,0,n,2451,1,20,F
33,8,0,1,b,1331,1,20,F
33,9,150,0,n,5970,1,20,F
33,10,150,1,b,2710,1,20,F
33,11,50,0,n,3157,1,20,F
33,12,0,0,n,1682,1,20,F
33,13,0,1,b,1112,1,20,F
33,14,100,0,n,3048,1,20,F
33,15,100,1,b,2295,1,20,F
33,16,50,1,n,1768,0,20,F
33,17,100,0,n,1236,1,20,F
33,18,150,1,b,3230,1,20,F
33,19,50,0,n,3376,1,20,F
33,20,50,1,b,1076,1,20,F
33,21,100,0,n,1524,1,20,F
33,22,0,0,b,966,0,20,F
33,23,0,1,b,2172,1,20,F
33,24,150,0,n,3618,1,20,F
33,25,150,0,n,4434,1,20,F
33,26,50,0,n,3124,1,20,F
33,27,50,1,b,2636,1,20,F
33,28,100,1,b,2453,1,20,F
33,29,0,1,b,2028,1,20,F
33,30,0,0,n,1607,1,20,F
33,31,150,1,n,1466,0,20,F
33,33,50,1,b,2624,1,20,F
33,34,100,1,n,2460,0,20,F
33,35,150,1,b,2499,1,20,F
33,36,0,0,n,1394,1,20,F
33,37,100,1,b,2022,1,20,F
33,38,150,0,n,2520,1,20,F
33,39,0,1,b,1039,1,20,F
33,40,50,0,n,1600,1,20,F
33,41,150,1,b,1545,1,20,F
33,42,0,0,n,2432,1,20,F
33,43,100,1,b,2186,1,20,F
33,44,150,0,n,1460,1,20,F
33,45,50,0,n,1678,1,20,F
33,46,100,0,n,1606,1,20,F
33,47,0,1,b,1127,1,20,F
33,48,50,1,b,1150,1,20,F
33,49,100,0,b,1164,0,20,F
33,50,150,0,n,1165,1,20,F
33,51,0,1,b,1304,1,20,F
33,52,0,0,n,997,1,20,F
33,53,100,1,b,1897,1,20,F
33,54,50,0,n,926,1,20,F
33,55,150,1,b,2175,1,20,F
33,56,50,1,b,928,1,20,F
33,57,150,0,b,1527,0,20,F
33,58,100,0,n,1100,1,20,F
33,59,150,1,b,1549,1,20,F
33,60,100,1,n,1456,0,20,F
33,61,0,1,b,816,1,20,F
33,62,0,0,n,884,1,20,F
33,63,50,0,n,1122,1,20,F
33,64,50,1,b,1063,1,20,F
33,65,150,0,n,1706,1,20,F
33,66,0,1,b,1248,1,20,F
33,67,150,1,b,1552,1,20,F
33,68,0,0,n,803,1,20,F
33,69,50,0,n,2346,1,20,F
33,70,50,1,b,1192,1,20,F
33,71,100,1,b,1063,1,20,F
33,72,100,0,n,2202,1,20,F
33,73,100,1,b,1196,1,20,F
33,74,100,0,n,1535,1,20,F
33,75,150,1,b,2659,1,20,F
33,76,0,0,b,2403,0,20,F
33,77,0,1,b,1503,1,20,F
33,78,50,1,n,1423,0,20,F
33,79,50,0,n,1959,1,20,F
33,80,150,0,b,1923,0,20,F
33,81,50,0,n,1699,1,20,F
33,82,0,1,b,1073,1,20,F
33,83,150,0,n,5513,1,20,F
33,84,50,1,b,1718,1,20,F
33,85,100,1,b,1510,1,20,F
33,86,0,0,n,2651,1,20,F
33,87,150,1,b,3366,1,20,F
33,88,100,0,n,2793,1,20,F
33,89,100,0,n,1597,1,20,F
33,90,50,1,b,1328,1,20,F
33,91,0,1,b,828,1,20,F
33,92,150,1,b,2095,1,20,F
33,93,150,0,n,2125,1,20,F
33,94,50,0,n,1226,1,20,F
33,95,100,1,b,2783,1,20,F
33,96,0,0,n,1017,1,20,F
